geoid,name,county,tract,population,commuters,median_income
36081114100,Census Tract 1141; Queens County; New York,081,114100,2451,1174,130000
36081114700,Census Tract 1147; Queens County; New York,081,114700,2051,712,96731
36081115100,Census Tract 1151; Queens County; New York,081,115100,950,422,94643
36081115500,Census Tract 1155; Queens County; New York,081,115500,2114,1050,83182
36081115700,Census Tract 1157; Queens County; New York,081,115700,3173,1605,59286
36081115900,Census Tract 1159; Queens County; New York,081,115900,4271,1825,60354
36081116100,Census Tract 1161; Queens County; New York,081,116100,3923,1597,48993
36081116301,Census Tract 1163.01; Queens County; New York,081,116301,4574,2278,35545
36081116302,Census Tract 1163.02; Queens County; New York,081,116302,3985,1417,64671
36081116700,Census Tract 1167; Queens County; New York,081,116700,1737,729,55257
36081117100,Census Tract 1171; Queens County; New York,081,117100,2472,1132,74563
36081117500,Census Tract 1175; Queens County; New York,081,117500,4518,1878,77500
36081118100,Census Tract 1181; Queens County; New York,081,118100,1959,1010,88036
36081118500,Census Tract 1185; Queens County; New York,081,118500,1964,920,59760
36081118700,Census Tract 1187; Queens County; New York,081,118700,2480,1082,64674
36081118900,Census Tract 1189; Queens County; New York,081,118900,1788,747,51825
36081119100,Census Tract 1191; Queens County; New York,081,119100,2961,1356,41657
36081119300,Census Tract 1193; Queens County; New York,081,119300,2076,916,49746
36081119500,Census Tract 1195; Queens County; New York,081,119500,1334,628,109643
36081119900,Census Tract 1199; Queens County; New York,081,119900,1533,603,109583
36081120100,Census Tract 1201; Queens County; New York,081,120100,1430,724,69583
36081120300,Census Tract 1203; Queens County; New York,081,120300,1671,811,57446
36081120500,Census Tract 1205; Queens County; New York,081,120500,2757,941,27838
36081120701,Census Tract 1207.01; Queens County; New York,081,120701,3077,1566,104779
36081120702,Census Tract 1207.02; Queens County; New York,081,120702,0,0,0
36081121100,Census Tract 1211; Queens County; New York,081,121100,0,0,0
36081121500,Census Tract 1215; Queens County; New York,081,121500,4412,2233,95856
36081122300,Census Tract 1223; Queens County; New York,081,122300,3417,1584,91787
36081122702,Census Tract 1227.02; Queens County; New York,081,122702,6813,2472,25275
36081122703,Census Tract 1227.03; Queens County; New York,081,122703,8202,3217,69417
36081122704,Census Tract 1227.04; Queens County; New York,081,122704,4704,1744,78250
36081124100,Census Tract 1241; Queens County; New York,081,124100,3938,1800,87664
36081124700,Census Tract 1247; Queens County; New York,081,124700,3667,1468,112824
36081125700,Census Tract 1257; Queens County; New York,081,125700,3211,1668,80826
36081126500,Census Tract 1265; Queens County; New York,081,126500,2000,1047,141964
36081126700,Census Tract 1267; Queens County; New York,081,126700,4604,1488,96250
36081127700,Census Tract 1277; Queens County; New York,081,127700,3198,1522,140924
36081128300,Census Tract 1283; Queens County; New York,081,128300,0,0,0
36081129102,Census Tract 1291.02; Queens County; New York,081,129102,3842,1698,132337
36081129103,Census Tract 1291.03; Queens County; New York,081,129103,4444,1935,74500
36081129104,Census Tract 1291.04; Queens County; New York,081,129104,4387,2261,100893
36081130100,Census Tract 1301; Queens County; New York,081,130100,3898,1397,81452
36081133300,Census Tract 1333; Queens County; New York,081,133300,3982,2002,129211
36081133900,Census Tract 1339; Queens County; New York,081,133900,1338,468,114250
36081134100,Census Tract 1341; Queens County; New York,081,134100,3658,1841,88938
36081134701,Census Tract 1347.01; Queens County; New York,081,134701,5402,2496,85816
36081134702,Census Tract 1347.02; Queens County; New York,081,134702,4923,2201,83828
36081136700,Census Tract 1367; Queens County; New York,081,136700,6422,3002,105348
36081137700,Census Tract 1377; Queens County; New York,081,137700,7800,3806,108219
36081138501,Census Tract 1385.01; Queens County; New York,081,138501,4353,2079,91421
36081138502,Census Tract 1385.02; Queens County; New York,081,138502,109,3,0
36081139900,Census Tract 1399; Queens County; New York,081,139900,1568,744,128750
36081140300,Census Tract 1403; Queens County; New York,081,140300,2571,1046,91513
36081140901,Census Tract 1409.01; Queens County; New York,081,140901,1155,468,120186
36081140902,Census Tract 1409.02; Queens County; New York,081,140902,2464,1066,100865
36081141700,Census Tract 1417; Queens County; New York,081,141700,4877,2199,71303
36081142900,Census Tract 1429; Queens County; New York,081,142900,4090,1946,82159
36081143500,Census Tract 1435; Queens County; New York,081,143500,2380,995,116900
36081144100,Census Tract 1441; Queens County; New York,081,144100,2892,1609,113214
36081144700,Census Tract 1447; Queens County; New York,081,144700,3605,1611,95069
36081145101,Census Tract 1451.01; Queens County; New York,081,145101,1178,526,77734
36081145102,Census Tract 1451.02; Queens County; New York,081,145102,2676,1343,81339
36081145900,Census Tract 1459; Queens County; New York,081,145900,2773,1514,99612
36081146300,Census Tract 1463; Queens County; New York,081,146300,2886,1192,79763
36081146700,Census Tract 1467; Queens County; New York,081,146700,2835,1698,102385
36081147100,Census Tract 1471; Queens County; New York,081,147100,3242,1651,83971
36081147900,Census Tract 1479; Queens County; New York,081,147900,4342,2264,98533
36081148300,Census Tract 1483; Queens County; New York,081,148300,3023,1229,125500
36081150701,Census Tract 1507.01; Queens County; New York,081,150701,3173,1300,143375
36081150702,Census Tract 1507.02; Queens County; New York,081,150702,3018,1444,106563
36081152901,Census Tract 1529.01; Queens County; New York,081,152901,5891,2688,94250
36081152902,Census Tract 1529.02; Queens County; New York,081,152902,6235,3194,117828
36081155101,Census Tract 1551.01; Queens County; New York,081,155101,2175,425,81328
36081155103,Census Tract 1551.03; Queens County; New York,081,155103,4522,2592,109959
36081155104,Census Tract 1551.04; Queens County; New York,081,155104,3641,1361,138698
36081156700,Census Tract 1567; Queens County; New York,081,156700,1731,425,65500
36081157101,Census Tract 1571.01; Queens County; New York,081,157101,8501,4380,102465
36081157102,Census Tract 1571.02; Queens County; New York,081,157102,2105,902,119196
36081157901,Census Tract 1579.01; Queens County; New York,081,157901,5523,2993,115395
36081157902,Census Tract 1579.02; Queens County; New York,081,157902,4082,1451,103611
36081157903,Census Tract 1579.03; Queens County; New York,081,157903,4166,1991,130250
36081161700,Census Tract 1617; Queens County; New York,081,161700,4917,2302,132816
36081162100,Census Tract 1621; Queens County; New York,081,162100,6377,3359,102259
36081990100,Census Tract 9901; Queens County; New York,081,990100,0,0,0
36005000100,Census Tract 1; Bronx County; New York,005,000100,4446,0,0
36005000200,Census Tract 2; Bronx County; New York,005,000200,4870,2312,115064
36005000400,Census Tract 4; Bronx County; New York,005,000400,6257,3140,100553
36005001600,Census Tract 16; Bronx County; New York,005,001600,6177,2391,41362
36005001901,Census Tract 19.01; Bronx County; New York,005,001901,2181,1111,49500
36005001902,Census Tract 19.02; Bronx County; New York,005,001902,1883,812,67375
36005001903,Census Tract 19.03; Bronx County; New York,005,001903,0,0,0
36005001904,Census Tract 19.04; Bronx County; New York,005,001904,0,0,0
36005002001,Census Tract 20.01; Bronx County; New York,005,002001,4461,1254,24684
36005002002,Census Tract 20.02; Bronx County; New York,005,002002,3915,1379,0
36005002300,Census Tract 23; Bronx County; New York,005,002300,4528,1161,19743
36005002400,Census Tract 24; Bronx County; New York,005,002400,0,0,0
36005002500,Census Tract 25; Bronx County; New York,005,002500,5642,1989,27378
36005002701,Census Tract 27.01; Bronx County; New York,005,002701,3335,955,21427
36005002702,Census Tract 27.02; Bronx County; New York,005,002702,5000,1671,29206
36005002800,Census Tract 28; Bronx County; New York,005,002800,5230,2630,64308
36005003100,Census Tract 31; Bronx County; New York,005,003100,2559,1080,41370
36005003300,Census Tract 33; Bronx County; New York,005,003300,3559,846,24122
36005003500,Census Tract 35; Bronx County; New York,005,003500,3899,1347,34185
36005003700,Census Tract 37; Bronx County; New York,005,003700,331,132,0
36005003800,Census Tract 38; Bronx County; New York,005,003800,1182,497,88077
36005003900,Census Tract 39; Bronx County; New York,005,003900,6227,2278,20640
36005004001,Census Tract 40.01; Bronx County; New York,005,004001,1409,576,70536
36005004100,Census Tract 41; Bronx County; New York,005,004100,6583,2469,27328
36005004200,Census Tract 42; Bronx County; New York,005,004200,8179,3380,52423
36005004300,Census Tract 43; Bronx County; New York,005,004300,5627,1956,34890
36005004400,Census Tract 44; Bronx County; New York,005,004400,4592,1128,17319
36005004600,Census Tract 46; Bronx County; New York,005,004600,1763,486,17083
36005004800,Census Tract 48; Bronx County; New York,005,004800,4261,1555,34436
36005005001,Census Tract 50.01; Bronx County; New York,005,005001,4565,1371,34087
36005005002,Census Tract 50.02; Bronx County; New York,005,005002,6466,1914,36598
36005005100,Census Tract 51; Bronx County; New York,005,005100,6492,1470,22850
36005005200,Census Tract 52; Bronx County; New York,005,005200,1931,716,29657
36005005300,Census Tract 53; Bronx County; New York,005,005300,5379,1490,26437
36005005400,Census Tract 54; Bronx County; New York,005,005400,5715,1902,48750
36005005600,Census Tract 56; Bronx County; New York,005,005600,2311,871,39572
36005005902,Census Tract 59.02; Bronx County; New York,005,005902,2938,1190,48456
36005006000,Census Tract 60; Bronx County; New York,005,006000,1297,482,47375
36005006100,Census Tract 61; Bronx County; New York,005,006100,3868,1949,66430
36005006200,Census Tract 62; Bronx County; New York,005,006200,6217,2078,30236
36005006301,Census Tract 63.01; Bronx County; New York,005,006301,5845,3249,55396
36005006302,Census Tract 63.02; Bronx County; New York,005,006302,0,0,0
36005006400,Census Tract 64; Bronx County; New York,005,006400,3928,1234,24730
36005006500,Census Tract 65; Bronx County; New York,005,006500,5627,1602,22985
36005006700,Census Tract 67; Bronx County; New York,005,006700,6777,2311,17390
36005006800,Census Tract 68; Bronx County; New York,005,006800,2493,652,29844
36005006900,Census Tract 69; Bronx County; New York,005,006900,7118,2137,29627
36005007000,Census Tract 70; Bronx County; New York,005,007000,3869,1237,57905
36005007100,Census Tract 71; Bronx County; New York,005,007100,2872,1278,44792
36005007200,Census Tract 72; Bronx County; New York,005,007200,6176,2394,63449
36005007300,Census Tract 73; Bronx County; New York,005,007300,4444,1415,28166
36005007400,Census Tract 74; Bronx County; New York,005,007400,3192,1301,53166
36005007500,Census Tract 75; Bronx County; New York,005,007500,6670,2399,34484
36005007600,Census Tract 76; Bronx County; New York,005,007600,5109,2013,53784
36005007700,Census Tract 77; Bronx County; New York,005,007700,2166,980,48846
36005007800,Census Tract 78; Bronx County; New York,005,007800,6241,2422,61328
36005007900,Census Tract 79; Bronx County; New York,005,007900,7086,2318,34604
36005008300,Census Tract 83; Bronx County; New York,005,008300,6564,2628,50920
36005008400,Census Tract 84; Bronx County; New York,005,008400,2811,1204,67724
36005008500,Census Tract 85; Bronx County; New York,005,008500,5746,1856,34543
36005008600,Census Tract 86; Bronx County; New York,005,008600,4304,1183,23987
36005008700,Census Tract 87; Bronx County; New York,005,008700,6677,2417,36402
36005008900,Census Tract 89; Bronx County; New York,005,008900,3239,1239,41484
36005009000,Census Tract 90; Bronx County; New York,005,009000,3692,1132,33831
36005009200,Census Tract 92; Bronx County; New York,005,009200,5959,2454,56208
36005009301,Census Tract 93.01; Bronx County; New York,005,009301,5066,2135,47185
36005009302,Census Tract 93.02; Bronx County; New York,005,009302,463,0,0
36005009600,Census Tract 96; Bronx County; New York,005,009600,2740,921,53333
36005009800,Census Tract 98; Bronx County; New York,005,009800,4715,1519,56128
36005011000,Census Tract 110; Bronx County; New York,005,011000,0,0,0
36005011502,Census Tract 115.02; Bronx County; New York,005,011502,4242,1501,28592
36005011701,Census Tract 117.01; Bronx County; New York,005,011701,1509,581,33967
36005011702,Census Tract 117.02; Bronx County; New York,005,011702,0,0,0
36005011800,Census Tract 118; Bronx County; New York,005,011800,5798,2322,109396
36005011900,Census Tract 119; Bronx County; New York,005,011900,6159,2335,34335
36005012101,Census Tract 121.01; Bronx County; New York,005,012101,3415,1411,55000
36005012102,Census Tract 121.02; Bronx County; New York,005,012102,1337,483,43472
36005012300,Census Tract 123; Bronx County; New York,005,012300,4915,2458,47402
36005012500,Census Tract 125; Bronx County; New York,005,012500,4030,1635,51875
36005012701,Census Tract 127.01; Bronx County; New York,005,012701,2460,963,44667
36005012901,Census Tract 129.01; Bronx County; New York,005,012901,5469,1588,40575
36005013000,Census Tract 130; Bronx County; New York,005,013000,1262,599,59083
36005013100,Census Tract 131; Bronx County; New York,005,013100,4822,1796,17410
36005013200,Census Tract 132; Bronx County; New York,005,013200,7249,3418,104651
36005013300,Census Tract 133; Bronx County; New York,005,013300,6038,2237,34055
36005013500,Census Tract 135; Bronx County; New York,005,013500,3125,1067,27602
36005013800,Census Tract 138; Bronx County; New York,005,013800,2969,1317,84042
36005014100,Census Tract 141; Bronx County; New York,005,014100,7133,2812,35506
36005014300,Census Tract 143; Bronx County; New York,005,014300,1715,572,16678
36005014400,Census Tract 144; Bronx County; New York,005,014400,6253,1857,29213
36005014500,Census Tract 145; Bronx County; New York,005,014500,6425,1890,27352
36005014701,Census Tract 147.01; Bronx County; New York,005,014701,5645,1768,25858
36005014702,Census Tract 147.02; Bronx County; New York,005,014702,5232,1316,21196
36005014900,Census Tract 149; Bronx County; New York,005,014900,4917,1643,41311
36005015100,Census Tract 151; Bronx County; New York,005,015100,5143,1752,28618
36005015200,Census Tract 152; Bronx County; New York,005,015200,2666,1221,77238
36005015300,Census Tract 153; Bronx County; New York,005,015300,4161,1405,38862
36005015500,Census Tract 155; Bronx County; New York,005,015500,2943,995,37168
36005015700,Census Tract 157; Bronx County; New York,005,015700,5520,2104,39776
36005015800,Census Tract 158; Bronx County; New York,005,015800,1461,678,70357
36005015900,Census Tract 159; Bronx County; New York,005,015900,2218,937,24485
36005016000,Census Tract 160; Bronx County; New York,005,016000,3903,1929,96838
36005016100,Census Tract 161; Bronx County; New York,005,016100,4490,1567,22286
36005016200,Census Tract 162; Bronx County; New York,005,016200,1826,826,115278
36005016300,Census Tract 163; Bronx County; New York,005,016300,0,0,0
36005016400,Census Tract 164; Bronx County; New York,005,016400,1029,365,66912
36005016500,Census Tract 165; Bronx County; New York,005,016500,1134,483,46179
36005016600,Census Tract 166; Bronx County; New York,005,016600,2417,1183,105764
36005016700,Census Tract 167; Bronx County; New York,005,016700,3599,1314,41500
36005016900,Census Tract 169; Bronx County; New York,005,016900,1894,651,50107
36005017100,Census Tract 171; Bronx County; New York,005,017100,0,0,0
36005017300,Census Tract 173; Bronx County; New York,005,017300,6411,1742,17446
36005017500,Census Tract 175; Bronx County; New York,005,017500,6116,2164,26463
36005017701,Census Tract 177.01; Bronx County; New York,005,017701,4717,1622,30375
36005017702,Census Tract 177.02; Bronx County; New York,005,017702,5480,1869,47963
36005017901,Census Tract 179.01; Bronx County; New York,005,017901,5096,2263,47035
36005017902,Census Tract 179.02; Bronx County; New York,005,017902,3816,1522,41475
36005018101,Census Tract 181.01; Bronx County; New York,005,018101,3215,1156,0
36005018102,Census Tract 181.02; Bronx County; New York,005,018102,5453,2207,33950
36005018301,Census Tract 183.01; Bronx County; New York,005,018301,4665,1997,56508
36005018302,Census Tract 183.02; Bronx County; New York,005,018302,3680,1850,72540
36005018400,Census Tract 184; Bronx County; New York,005,018400,4085,2050,117819
36005018501,Census Tract 185.01; Bronx County; New York,005,018501,2783,1250,50177
36005018502,Census Tract 185.02; Bronx County; New York,005,018502,6314,1412,21635
36005018900,Census Tract 189; Bronx County; New York,005,018900,8460,3434,45770
36005019300,Census Tract 193; Bronx County; New York,005,019300,5933,2449,38663
36005019400,Census Tract 194; Bronx County; New York,005,019400,2070,897,70185
36005019500,Census Tract 195; Bronx County; New York,005,019500,7143,2172,33412
36005019700,Census Tract 197; Bronx County; New York,005,019700,7830,2951,34871
36005019900,Census Tract 199; Bronx County; New York,005,019900,7496,3340,35139
36005020000,Census Tract 200; Bronx County; New York,005,020000,4935,1938,46021
36005020100,Census Tract 201; Bronx County; New York,005,020100,3868,1000,37433
36005020200,Census Tract 202; Bronx County; New York,005,020200,2578,1188,53651
36005020400,Census Tract 204; Bronx County; New York,005,020400,3012,1185,59138
36005020501,Census Tract 205.01; Bronx County; New York,005,020501,7271,1788,17056
36005020502,Census Tract 205.02; Bronx County; New York,005,020502,2605,1147,28510
36005020601,Census Tract 206.01; Bronx County; New York,005,020601,2528,1146,55648
36005020900,Census Tract 209; Bronx County; New York,005,020900,4867,2026,44769
36005021001,Census Tract 210.01; Bronx County; New York,005,021001,7895,2829,46269
36005021002,Census Tract 210.02; Bronx County; New York,005,021002,7925,3447,71397
36005021100,Census Tract 211; Bronx County; New York,005,021100,6268,2418,42077
36005021200,Census Tract 212; Bronx County; New York,005,021200,4975,2353,66329
36005021301,Census Tract 213.01; Bronx County; New York,005,021301,1323,437,34470
36005021302,Census Tract 213.02; Bronx County; New York,005,021302,5947,1565,23639
36005021501,Census Tract 215.01; Bronx County; New York,005,021501,4665,1952,39756
36005021502,Census Tract 215.02; Bronx County; New York,005,021502,6986,1892,19904
36005021601,Census Tract 216.01; Bronx County; New York,005,021601,4421,1951,45156
36005021602,Census Tract 216.02; Bronx County; New York,005,021602,6093,3025,60286
36005021700,Census Tract 217; Bronx County; New York,005,021700,5371,2294,40394
36005021800,Census Tract 218; Bronx County; New York,005,021800,6037,2651,55804
36005021900,Census Tract 219; Bronx County; New York,005,021900,949,406,45906
36005022000,Census Tract 220; Bronx County; New York,005,022000,2142,641,32174
36005022101,Census Tract 221.01; Bronx County; New York,005,022101,4424,1490,55078
36005022102,Census Tract 221.02; Bronx County; New York,005,022102,6143,2443,50051
36005022200,Census Tract 222; Bronx County; New York,005,022200,3333,1257,52734
36005022300,Census Tract 223; Bronx County; New York,005,022300,5447,2354,33646
36005022401,Census Tract 224.01; Bronx County; New York,005,022401,2640,1140,63571
36005022403,Census Tract 224.03; Bronx County; New York,005,022403,2998,1350,88534
36005022404,Census Tract 224.04; Bronx County; New York,005,022404,4795,2387,66121
36005022500,Census Tract 225; Bronx County; New York,005,022500,9093,3256,52834
36005022701,Census Tract 227.01; Bronx County; New York,005,022701,4876,1860,31500
36005022702,Census Tract 227.02; Bronx County; New York,005,022702,1449,520,27165
36005022703,Census Tract 227.03; Bronx County; New York,005,022703,2050,782,75489
36005022800,Census Tract 228; Bronx County; New York,005,022800,5693,3044,86549
36005022901,Census Tract 229.01; Bronx County; New York,005,022901,5466,2351,50023
36005022902,Census Tract 229.02; Bronx County; New York,005,022902,3501,1751,51964
36005023000,Census Tract 230; Bronx County; New York,005,023000,2773,1066,55625
36005023100,Census Tract 231; Bronx County; New York,005,023100,1675,540,55179
36005023200,Census Tract 232; Bronx County; New York,005,023200,2378,972,55288
36005023301,Census Tract 233.01; Bronx County; New York,005,023301,4067,1667,31887
36005023302,Census Tract 233.02; Bronx County; New York,005,023302,3746,1369,52092
36005023501,Census Tract 235.01; Bronx County; New York,005,023501,3294,1418,39419
36005023502,Census Tract 235.02; Bronx County; New York,005,023502,4455,1893,49286
36005023600,Census Tract 236; Bronx County; New York,005,023600,1714,749,73152
36005023702,Census Tract 237.02; Bronx County; New York,005,023702,1156,468,53304
36005023703,Census Tract 237.03; Bronx County; New York,005,023703,5214,1232,21551
36005023704,Census Tract 237.04; Bronx County; New York,005,023704,3750,1368,34875
36005023800,Census Tract 238; Bronx County; New York,005,023800,2349,1109,72198
36005023900,Census Tract 239; Bronx County; New York,005,023900,9197,3530,46927
36005024000,Census Tract 240; Bronx County; New York,005,024000,4575,2067,76250
36005024100,Census Tract 241; Bronx County; New York,005,024100,6473,2560,45425
36005024300,Census Tract 243; Bronx County; New York,005,024300,5062,1882,29747
36005024400,Census Tract 244; Bronx County; New York,005,024400,2271,1092,58603
36005024501,Census Tract 245.01; Bronx County; New York,005,024501,4737,2134,43504
36005024502,Census Tract 245.02; Bronx County; New York,005,024502,3742,1617,33333
36005024600,Census Tract 246; Bronx County; New York,005,024600,2041,995,86932
36005024700,Census Tract 247; Bronx County; New York,005,024700,1929,880,50993
36005024800,Census Tract 248; Bronx County; New York,005,024800,3242,1618,64961
36005024900,Census Tract 249; Bronx County; New York,005,024900,0,0,0
36005025000,Census Tract 250; Bronx County; New York,005,025000,2532,1152,98700
36005025100,Census Tract 251; Bronx County; New York,005,025100,6601,3382,44845
36005025200,Census Tract 252; Bronx County; New York,005,025200,2525,1204,85192
36005025300,Census Tract 253; Bronx County; New York,005,025300,6014,2537,49906
36005025400,Census Tract 254; Bronx County; New York,005,025400,2002,838,78500
36005025500,Census Tract 255; Bronx County; New York,005,025500,7275,2750,39231
36005025600,Census Tract 256; Bronx County; New York,005,025600,1541,786,51053
36005025700,Census Tract 257; Bronx County; New York,005,025700,1725,829,57241
36005026100,Census Tract 261; Bronx County; New York,005,026100,1996,886,61552
36005026300,Census Tract 263; Bronx County; New York,005,026300,6904,2537,37361
36005026400,Census Tract 264; Bronx County; New York,005,026400,6076,3038,70463
36005026500,Census Tract 265; Bronx County; New York,005,026500,7240,2966,57900
36005026601,Census Tract 266.01; Bronx County; New York,005,026601,2943,1271,47778
36005026602,Census Tract 266.02; Bronx County; New York,005,026602,5273,2130,46069
36005026701,Census Tract 267.01; Bronx County; New York,005,026701,3632,1278,49167
36005026702,Census Tract 267.02; Bronx County; New York,005,026702,7869,3244,65500
36005026900,Census Tract 269; Bronx County; New York,005,026900,3964,1756,27374
36005027300,Census Tract 273; Bronx County; New York,005,027300,7410,3410,54396
36005027401,Census Tract 274.01; Bronx County; New York,005,027401,4894,2558,89925
36005027402,Census Tract 274.02; Bronx County; New York,005,027402,3512,1677,101142
36005027600,Census Tract 276; Bronx County; New York,005,027600,57,9,0
36005027700,Census Tract 277; Bronx County; New York,005,027700,4091,1866,29939
36005027900,Census Tract 279; Bronx County; New York,005,027900,7635,3181,57129
36005028100,Census Tract 281; Bronx County; New York,005,028100,3490,1579,67917
36005028300,Census Tract 283; Bronx County; New York,005,028300,2932,994,0
36005028400,Census Tract 284; Bronx County; New York,005,028400,517,18,0
36005028500,Census Tract 285; Bronx County; New York,005,028500,3619,2055,70543
36005028600,Census Tract 286; Bronx County; New York,005,028600,950,474,87917
36005028700,Census Tract 287; Bronx County; New York,005,028700,3330,1553,68370
36005028800,Census Tract 288; Bronx County; New York,005,028800,2784,1307,86757
36005028900,Census Tract 289; Bronx County; New York,005,028900,4865,2063,53138
36005029301,Census Tract 293.01; Bronx County; New York,005,029301,1862,775,137917
36005029302,Census Tract 293.02; Bronx County; New York,005,029302,5475,2237,121250
36005029500,Census Tract 295; Bronx County; New York,005,029500,4609,2353,95435
36005029600,Census Tract 296; Bronx County; New York,005,029600,2171,837,55486
36005029700,Census Tract 297; Bronx County; New York,005,029700,4047,1396,97132
36005030000,Census Tract 300; Bronx County; New York,005,030000,6702,3305,90307
36005030100,Census Tract 301; Bronx County; New York,005,030100,1567,603,81351
36005030201,Census Tract 302.01; Bronx County; New York,005,030201,3522,1665,68948
36005030202,Census Tract 302.02; Bronx County; New York,005,030202,5417,2373,59107
36005030701,Census Tract 307.01; Bronx County; New York,005,030701,5586,2397,134700
36005030900,Census Tract 309; Bronx County; New York,005,030900,3562,1013,116417
36005031000,Census Tract 310; Bronx County; New York,005,031000,4572,1931,121617
36005031200,Census Tract 312; Bronx County; New York,005,031200,1775,788,118529
36005031400,Census Tract 314; Bronx County; New York,005,031400,2244,972,115368
36005031600,Census Tract 316; Bronx County; New York,005,031600,1907,843,97202
36005031800,Census Tract 318; Bronx County; New York,005,031800,1924,730,91625
36005031900,Census Tract 319; Bronx County; New York,005,031900,773,198,0
36005032300,Census Tract 323; Bronx County; New York,005,032300,4583,1785,96678
36005032400,Census Tract 324; Bronx County; New York,005,032400,3091,1337,40239
36005032600,Census Tract 326; Bronx County; New York,005,032600,3350,1634,104870
36005032800,Census Tract 328; Bronx County; New York,005,032800,4003,1484,46648
36005033000,Census Tract 330; Bronx County; New York,005,033000,5278,1905,44785
36005033201,Census Tract 332.01; Bronx County; New York,005,033201,5059,1795,37898
36005033202,Census Tract 332.02; Bronx County; New York,005,033202,3664,1213,42114
36005033400,Census Tract 334; Bronx County; New York,005,033400,38,10,0
36005033500,Census Tract 335; Bronx County; New York,005,033500,2085,946,107054
36005033601,Census Tract 336.01; Bronx County; New York,005,033601,5005,1754,27674
36005033602,Census Tract 336.02; Bronx County; New York,005,033602,1269,611,58947
36005033700,Census Tract 337; Bronx County; New York,005,033700,2570,1124,144886
36005033801,Census Tract 338.01; Bronx County; New York,005,033801,2262,951,68330
36005033802,Census Tract 338.02; Bronx County; New York,005,033802,1829,806,69960
36005034000,Census Tract 340; Bronx County; New York,005,034000,5580,2524,64727
36005034200,Census Tract 342; Bronx County; New York,005,034200,1639,876,67809
36005034300,Census Tract 343; Bronx County; New York,005,034300,1800,794,87950
36005034400,Census Tract 344; Bronx County; New York,005,034400,1993,944,73438
36005034500,Census Tract 345; Bronx County; New York,005,034500,3816,1784,118583
36005034800,Census Tract 348; Bronx County; New York,005,034800,6177,2263,47593
36005035000,Census Tract 350; Bronx County; New York,005,035000,2093,1027,69178
36005035100,Census Tract 351; Bronx County; New York,005,035100,3836,1986,110513
36005035600,Census Tract 356; Bronx County; New York,005,035600,2195,1072,98523
36005035800,Census Tract 358; Bronx County; New York,005,035800,7781,3597,85804
36005035900,Census Tract 359; Bronx County; New York,005,035900,2814,837,24823
36005036000,Census Tract 360; Bronx County; New York,005,036000,3176,1263,96250
36005036100,Census Tract 361; Bronx County; New York,005,036100,5672,1721,24728
36005036300,Census Tract 363; Bronx County; New York,005,036300,6601,2426,26524
36005036400,Census Tract 364; Bronx County; New York,005,036400,2489,1135,62188
36005036501,Census Tract 365.01; Bronx County; New York,005,036501,4196,1513,41287
36005036502,Census Tract 365.02; Bronx County; New York,005,036502,2600,872,31729
36005036700,Census Tract 367; Bronx County; New York,005,036700,2440,930,0
36005036800,Census Tract 368; Bronx County; New York,005,036800,2282,815,66563
36005036901,Census Tract 369.01; Bronx County; New York,005,036901,2036,714,25469
36005036902,Census Tract 369.02; Bronx County; New York,005,036902,2399,583,15000
36005037000,Census Tract 370; Bronx County; New York,005,037000,2479,1132,82039
36005037100,Census Tract 371; Bronx County; New York,005,037100,4099,1312,21250
36005037200,Census Tract 372; Bronx County; New York,005,037200,2264,1062,68030
36005037300,Census Tract 373; Bronx County; New York,005,037300,6404,2179,50232
36005037400,Census Tract 374; Bronx County; New York,005,037400,3649,1317,36398
36005037504,Census Tract 375.04; Bronx County; New York,005,037504,3790,1350,29330
36005037600,Census Tract 376; Bronx County; New York,005,037600,2028,872,69345
36005037800,Census Tract 378; Bronx County; New York,005,037800,2882,1041,43333
36005037900,Census Tract 379; Bronx County; New York,005,037900,6374,2034,35431
36005038000,Census Tract 380; Bronx County; New York,005,038000,4327,1601,41942
36005038100,Census Tract 381; Bronx County; New York,005,038100,7644,2620,36722
36005038200,Census Tract 382; Bronx County; New York,005,038200,2879,1101,73077
36005038301,Census Tract 383.01; Bronx County; New York,005,038301,4970,2372,47394
36005038303,Census Tract 383.03; Bronx County; New York,005,038303,3730,1307,26837
36005038304,Census Tract 383.04; Bronx County; New York,005,038304,2138,525,20625
36005038500,Census Tract 385; Bronx County; New York,005,038500,5401,1288,24605
36005038600,Census Tract 386; Bronx County; New York,005,038600,8233,3044,62340
36005038700,Census Tract 387; Bronx County; New York,005,038700,3707,1440,42174
36005038800,Census Tract 388; Bronx County; New York,005,038800,2967,1248,63341
36005038900,Census Tract 389; Bronx County; New York,005,038900,5440,2216,42574
36005039000,Census Tract 390; Bronx County; New York,005,039000,2953,1254,59758
36005039100,Census Tract 391; Bronx County; New York,005,039100,7187,3457,31769
36005039200,Census Tract 392; Bronx County; New York,005,039200,1758,852,61458
36005039300,Census Tract 393; Bronx County; New York,005,039300,8678,2887,31107
36005039400,Census Tract 394; Bronx County; New York,005,039400,4613,1830,62712
36005039500,Census Tract 395; Bronx County; New York,005,039500,4597,1528,23194
36005039600,Census Tract 396; Bronx County; New York,005,039600,4205,1630,41547
36005039700,Census Tract 397; Bronx County; New York,005,039700,3771,828,35493
36005039800,Census Tract 398; Bronx County; New York,005,039800,3802,1516,51629
